000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
161126.00,0.0,0.0,0.0,99.99,26.5,25.0,990.3906,
161126.00,0.0,0.0,0.0,99.99,26.5,25.0,990.4396,
161126.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.4711,
161126.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.483,
161126.00,0.0,0.0,0.0,99.99,26.5,25.0,990.4744,
161126.00,0.0,0.0,0.0,99.99,26.5,24.9375,990.4849,
161127.00,0.0,0.0,0.0,99.99,26.5,25.0,990.5105,
161127.00,0.0,0.0,0.0,99.99,26.5,25.0,990.4691,
161127.00,0.0,0.0,0.0,99.99,26.5,25.0,990.5453,
161127.00,0.0,0.0,0.0,99.99,26.5,25.0,990.5715,
161127.00,0.0,0.0,0.0,99.99,26.5,25.0,990.6076,
161127.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.6365,
161127.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.5683,
161127.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.5683,
161127.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.5683,
161127.00,0.0,0.0,0.0,99.99,26.5625,25.0,990.5683,
161311.00,0.0,0.0,0.0,99.99,26.5625,25.125,990.488,
161311.00,0.0,0.0,0.0,99.99,26.5625,25.125,990.4289,
161311.00,0.0,0.0,0.0,99.99,26.5625,25.125,990.2773,
161311.00,0.0,0.0,0.0,99.99,26.5625,25.0625,990.2456,
161311.00,0.0,0.0,0.0,99.99,26.5,25.0625,990.2333,
161311.00,0.0,0.0,0.0,99.99,26.5,25.0625,990.2869,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,990.174,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,990.0291,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.9194,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.8229,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.8417,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.6118,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.6836,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.6836,
161312.00,0.0,0.0,0.0,99.99,26.5,25.0,989.6836,
